route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id
0,SA,110477498,Union Station,0,   0  4,952900
0,SA,110477499,Union Station,0,   0  1,952893
0,SA,110477500,Union Station,0,   0  5,952899
0,SA,110477501,Union Station,0,   0  7,952899
0,SA,110477502,Union Station,0,   0  9,952894
0,SA,110477503,Union Station,0,   0  8,952907
0,SA,110477504,Union Station,0,   0  5,952893
0,SA,110477505,Union Station,0,   0  4,952909
0,SA,110477506,Union Station,0,   0  1,952893
0,SA,110477507,Union Station,0,   0  6,952893
0,SA,110477508,Union Station,0,   0  8,952893
0,SA,110477509,Union Station,0,   0 11,952893
0,SA,110477510,Union Station,0,   0 10,952899
0,SA,110477511,Union Station,0,   0 10,952899
0,SA,110477512,Union Station,0,   0  3,952893
0,SA,110477513,Union Station,0,   0  2,952893
0,SA,110477514,Union Station,0,   0 10,952893
0,SA,110477515,Union Station,0,   0  8,952893
0,SA,110477516,Union Station,0,   0  2,952899
0,SA,110477517,Union Station,0,   0  8,952899
0,SA,110477518,Union Station,0,   0 11,952899
0,SA,110477519,Union Station,0,   0  1,952899
0,SA,110477520,Union Station,0,   0  9,952899
0,SA,110477521,Union Station,0,   0  8,952899
0,SA,110477522,Union Station,0,   0  5,952897
0,SA,110477523,Union Station,0,   0  5,952907
0,SA,110477524,Union Station,0,   0  4,952893
0,SA,110477525,Union Station,0,   0  5,952893
0,SA,110477526,Union Station,0,   0  1,952893
0,SA,110477527,Union Station,0,   0  4,952897
0,SA,110477528,Union Station,0,   0  8,952899
0,SA,110477529,Union Station,0,   0  6,952899
0,SA,110477530,Union Station,0,   0  3,952899
0,SA,110477531,Union Station,0,   0  4,952899
0,SA,110477532,Union Station,0,   0  6,952893
0,SA,110477533,Union Station,0,   0  3,952907
0,SA,110477534,Union Station,0,   0  3,952893
0,SA,110477535,Union Station,0,   0  7,952893
0,SA,110477536,Union Station,0,   0  5,952893
0,SA,110477537,Union Station,0,   0  2,952899
0,SA,110477538,Union Station,0,   0  9,952897
0,SA,110477539,Union Station,0,   0 11,952899
0,SA,110477540,Union Station,0,   0  1,952899
0,SA,110477541,Union Station,0,   0  6,952899
0,SA,110477542,Union Station,0,   0 10,952899
0,SA,110477543,Union Station,0,   0  4,952899
0,SA,110477544,Union Station,0,   0  5,952899
0,SA,110477545,Union Station,0,   0  4,952909
0,SA,110477546,Union Station,0,   0  3,952897
0,SA,110477547,Union Station,0,   0 11,952899
0,SA,110477548,Union Station,0,   0 10,952893
0,SA,110477549,Union Station,0,   0  8,952897
0,SA,110477550,Union Station,0,   0  9,952893
0,SA,110477551,Union Station,0,   0  6,952899
0,SA,110477552,Union Station,0,   0  3,952909
0,SA,110477553,Union Station,0,   0  2,952893
0,SA,110477554,Union Station,0,   0  4,952893
0,SA,110477555,Union Station,0,   0  8,952894
0,SA,110477556,Union Station,0,   0  9,952899
0,SA,110477557,Union Station,0,   0  3,952899
0,SA,110477558,Union Station,0,   0  4,952893
0,SA,110477559,Union Station,0,   0  5,952894
0,SA,110477560,Union Station,0,   0  6,952893
0,SA,110477561,Union Station,0,   0  3,952900
0,SA,110477562,Union Station,0,   0  4,952899
0,SA,110477563,Union Station,0,   0 10,952898
0,SA,110477564,Union Station,0,   0  1,952893
0,SA,110477565,Union Station,0,   0 11,952893
0,SA,110477566,Union Station,0,   0 10,952893
0,SA,110477567,Union Station,0,   0  7,952893
0,SA,110477568,Union Station,0,   0  9,952893
0,SA,110477569,Union Station,0,   0  7,952899
0,SA,110477570,Union Station,0,   0  7,952898
0,SA,110477571,Union Station,0,   0  2,952907
0,SA,110477572,Union Station,0,   0  7,952899
0,SA,110477573,Union Station,0,   0 11,952893
0,SA,110477574,Union Station,0,   0  9,952893
0,SA,110477575,Union Station,0,   0  3,952893
0,SA,110477576,Union Station,0,   0  2,952893
0,SA,110477577,Union Station,0,   0  7,952893
0,SA,110477578,Broadway Stn,1,   0  4,952934
0,SA,110477579,Highlands Ranch,1,   0  8,952922
0,SA,110477580,Highlands Ranch,1,   0  7,952922
0,SA,110477581,Broadway Stn,1,   0  3,952934
0,SA,110477582,Highlands Ranch,1,   0  8,952920
0,SA,110477583,Highlands Ranch,1,   0  3,952920
0,SA,110477584,Englewood Station,1,   0  8,952916
0,SA,110477585,Highlands Ranch,1,   0  2,952922
0,SA,110477586,Highlands Ranch,1,   0  4,952922
0,SA,110477587,Highlands Ranch,1,   0  5,952922
0,SA,110477588,Highlands Ranch,1,   0  1,952922
0,SA,110477589,Englewood Station,1,   0 11,952916
0,SA,110477590,Englewood Station,1,   0  6,952916
0,SA,110477591,Englewood Station,1,   0  7,952916
0,SA,110477592,Broadway Stn,1,   0  7,952934
0,SA,110477593,Highlands Ranch,1,   0 11,952922
0,SA,110477594,Highlands Ranch,1,   0  2,952922
0,SA,110477595,Highlands Ranch,1,   0 11,952922
0,SA,110477596,Highlands Ranch,1,   0 10,952922
0,SA,110477597,Highlands Ranch,1,   0  1,952922
0,SA,110477598,Highlands Ranch,1,   0  4,952922
0,SA,110477599,Highlands Ranch,1,   0  9,952922
0,SA,110477600,Englewood Station,1,   0  7,952916
0,SA,110477601,Highlands Ranch,1,   0  3,952922
0,SA,110477602,Englewood Station,1,   0  2,952916
0,SA,110477603,Highlands Ranch,1,   0  2,952922
0,SA,110477604,Englewood Station,1,   0 10,952916
0,SA,110477605,Broadway Stn,1,   0  5,952934
0,SA,110477606,Highlands Ranch,1,   0  6,952922
0,SA,110477607,Highlands Ranch,1,   0  3,952922
0,SA,110477608,Highlands Ranch,1,   0  9,952922
0,SA,110477609,Highlands Ranch,1,   0  3,952922
0,SA,110477610,Highlands Ranch,1,   0  9,952922
0,SA,110477611,Highlands Ranch,1,   0  2,952920
0,SA,110477612,Englewood Station,1,   0 11,952916
0,SA,110477613,Highlands Ranch,1,   0  7,952922
0,SA,110477614,Broadway Stn,1,   0  9,952934
0,SA,110477615,Highlands Ranch,1,   0  1,952922
0,SA,110477616,Highlands Ranch,1,   0  5,952920
0,SA,110477617,Highlands Ranch,1,   0  9,952922
0,SA,110477618,Englewood Station,1,   0  3,952916
0,SA,110477619,Englewood Station,1,   0  8,952916
0,SA,110477620,Highlands Ranch,1,   0 10,952922
0,SA,110477621,Highlands Ranch,1,   0  8,952922
0,SA,110477622,Englewood Station,1,   0  6,952916
0,SA,110477623,Highlands Ranch,1,   0  6,952922
0,SA,110477624,Englewood Station,1,   0  4,952914
0,SA,110477625,Highlands Ranch,1,   0  2,952922
0,SA,110477626,Broadway Stn,1,   0  8,952934
0,SA,110477627,Highlands Ranch,1,   0  8,952922
0,SA,110477628,Highlands Ranch,1,   0 11,952922
0,SA,110477629,Highlands Ranch,1,   0 10,952922
0,SA,110477630,Englewood Station,1,   0  4,952916
0,SA,110477631,Englewood Station,1,   0  4,952916
0,SA,110477632,Highlands Ranch,1,   0  5,952922
0,SA,110477633,Englewood Station,1,   0  9,952916
0,SA,110477634,Englewood Station,1,   0  3,952916
0,SA,110477635,Highlands Ranch,1,   0  1,952922
0,SA,110477636,Englewood Station,1,   0  8,952916
0,SA,110477637,Highlands Ranch,1,   0  4,952920
0,SA,110477638,Highlands Ranch,1,   0  5,952922
0,SA,110477639,Englewood Station,1,   0  3,952914
0,SA,110477640,Englewood Station,1,   0  5,952916
0,SA,110477641,Englewood Station,1,   0  1,952916
0,SA,110477642,Englewood Station,1,   0  6,952916
0,SA,110477643,Highlands Ranch,1,   0  7,952922
0,SA,110477644,Highlands Ranch,1,   0  6,952922
0,SA,110477645,Broadway Stn,1,   0  1,952919
0,SA,110477646,Englewood Station,1,   0  9,952916
0,SA,110477647,Englewood Station,1,   0  3,952916
0,SA,110477648,Englewood Station,1,   0  2,952916
0,SA,110477649,Englewood Station,1,   0  4,952916
0,SA,110477650,Englewood Station,1,   0  5,952916
0,SA,110477651,Englewood Station,1,   0  1,952916
0,SA,110477652,Highlands Ranch,1,   0  5,952922
0,SA,110477653,Englewood Station,1,   0 10,952916
0,SA,110477654,Englewood Station,1,   0  4,952916
0,SA,110477655,Broadway Stn,1,   0 11,952919
0,SA,110477656,Broadway Stn,1,   0 10,952934
0,SU,110477657,Union Station,0,   0  4,952893
0,SU,110477658,Union Station,0,   0  7,952900
0,SU,110477659,Union Station,0,   0  7,952899
0,SU,110477660,Union Station,0,   0  6,952899
0,SU,110477661,Union Station,0,   0  4,952894
0,SU,110477662,Union Station,0,   0  6,952894
0,SU,110477663,Union Station,0,   0 11,952893
0,SU,110477664,Union Station,0,   0 12,952900
0,SU,110477665,Union Station,0,   0  4,952899
0,SU,110477666,Union Station,0,   0  8,952893
0,SU,110477667,Union Station,0,   0 12,952899
0,SU,110477668,Union Station,0,   0  1,952899
0,SU,110477669,Union Station,0,   0  6,952893
0,SU,110477670,Union Station,0,   0  1,952894
0,SU,110477671,Union Station,0,   0 10,952893
0,SU,110477672,Union Station,0,   0  2,952899
0,SU,110477673,Union Station,0,   0  8,952893
0,SU,110477674,Union Station,0,   0 12,952893
0,SU,110477675,Union Station,0,   0  3,952893
0,SU,110477676,Union Station,0,   0  1,952893
0,SU,110477677,Union Station,0,   0  7,952893
0,SU,110477678,Union Station,0,   0  3,952899
0,SU,110477679,Union Station,0,   0  2,952907
0,SU,110477680,Union Station,0,   0  8,952893
0,SU,110477681,Union Station,0,   0  1,952893
0,SU,110477682,Union Station,0,   0  7,952893
0,SU,110477683,Union Station,0,   0  7,952893
0,SU,110477684,Union Station,0,   0 11,952899
0,SU,110477685,Union Station,0,   0 12,952909
0,SU,110477686,Union Station,0,   0  2,952893
0,SU,110477687,Union Station,0,   0  6,952893
0,SU,110477688,Union Station,0,   0  2,952893
0,SU,110477689,Union Station,0,   0  3,952893
0,SU,110477690,Union Station,0,   0  1,952893
0,SU,110477691,Union Station,0,   0  5,952899
0,SU,110477692,Union Station,0,   0  3,952899
0,SU,110477693,Union Station,0,   0  3,952907
0,SU,110477694,Union Station,0,   0 10,952893
0,SU,110477695,Union Station,0,   0  5,952893
0,SU,110477696,Union Station,0,   0  4,952909
0,SU,110477697,Union Station,0,   0  9,952893
0,SU,110477698,Union Station,0,   0 11,952893
0,SU,110477699,Union Station,0,   0  2,952894
0,SU,110477700,Union Station,0,   0  9,952899
0,SU,110477701,Union Station,0,   0  7,952899
0,SU,110477702,Union Station,0,   0 10,952899
0,SU,110477703,Union Station,0,   0  6,952907
0,SU,110477704,Union Station,0,   0  4,952893
0,SU,110477705,Union Station,0,   0  5,952893
0,SU,110477706,Union Station,0,   0  9,952893
0,SU,110477707,Union Station,0,   0  8,952899
0,SU,110477708,Union Station,0,   0  9,952897
0,SU,110477709,Union Station,0,   0  5,952897
0,SU,110477710,Union Station,0,   0  6,952899
0,SU,110477711,Union Station,0,   0  7,952899
0,SU,110477712,Union Station,0,   0  3,952893
0,SU,110477713,Union Station,0,   0  6,952893
0,SU,110477714,Union Station,0,   0  3,952893
0,SU,110477715,Union Station,0,   0  5,952893
0,SU,110477716,Union Station,0,   0  2,952899
0,SU,110477717,Union Station,0,   0  8,952899
0,SU,110477718,Union Station,0,   0  8,952894
0,SU,110477719,Union Station,0,   0  9,952899
0,SU,110477720,Union Station,0,   0  4,952899
0,SU,110477721,Union Station,0,   0  5,952899
0,SU,110477722,Union Station,0,   0  7,952909
0,SU,110477723,Highlands Ranch,1,   0  3,952922
0,SU,110477724,Englewood Station,1,   0  2,952916
0,SU,110477725,Highlands Ranch,1,   0  1,952922
0,SU,110477726,Highlands Ranch,1,   0  4,952920
0,SU,110477727,Highlands Ranch,1,   0  5,952922
0,SU,110477728,Englewood Station,1,   0 12,952914
0,SU,110477729,Englewood Station,1,   0  5,952916
0,SU,110477730,Englewood Station,1,   0  9,952916
0,SU,110477731,Highlands Ranch,1,   0  2,952922
0,SU,110477732,Englewood Station,1,   0  1,952916
0,SU,110477733,Broadway Stn,1,   0  5,952934
0,SU,110477734,Highlands Ranch,1,   0 11,952922
0,SU,110477735,Highlands Ranch,1,   0  6,952922
0,SU,110477736,Highlands Ranch,1,   0  7,952922
0,SU,110477737,Highlands Ranch,1,   0  6,952922
0,SU,110477738,Highlands Ranch,1,   0  7,952922
0,SU,110477739,Highlands Ranch,1,   0  2,952920
0,SU,110477740,Englewood Station,1,   0  8,952916
0,SU,110477741,Highlands Ranch,1,   0  3,952922
0,SU,110477742,Highlands Ranch,1,   0  9,952922
0,SU,110477743,Highlands Ranch,1,   0  6,952920
0,SU,110477744,Englewood Station,1,   0 10,952916
0,SU,110477745,Highlands Ranch,1,   0  8,952922
0,SU,110477746,Englewood Station,1,   0 12,952916
0,SU,110477747,Highlands Ranch,1,   0  1,952922
0,SU,110477748,Highlands Ranch,1,   0 10,952922
0,SU,110477749,Englewood Station,1,   0 11,952916
0,SU,110477750,Highlands Ranch,1,   0  5,952922
0,SU,110477751,Englewood Station,1,   0  7,952914
0,SU,110477752,Highlands Ranch,1,   0  2,952922
0,SU,110477753,Highlands Ranch,1,   0 10,952922
0,SU,110477754,Highlands Ranch,1,   0  8,952922
0,SU,110477755,Highlands Ranch,1,   0  1,952922
0,SU,110477756,Englewood Station,1,   0  4,952916
0,SU,110477757,Englewood Station,1,   0  7,952916
0,SU,110477758,Highlands Ranch,1,   0  6,952922
0,SU,110477759,Englewood Station,1,   0  7,952916
0,SU,110477760,Englewood Station,1,   0  6,952916
0,SU,110477761,Englewood Station,1,   0  2,952916
0,SU,110477762,Englewood Station,1,   0  4,952916
0,SU,110477763,Englewood Station,1,   0  7,952916
0,SU,110477764,Englewood Station,1,   0  6,952916
0,SU,110477765,Englewood Station,1,   0 11,952916
0,SU,110477766,Highlands Ranch,1,   0  3,952922
0,SU,110477767,Highlands Ranch,1,   0 11,952922
0,SU,110477768,Broadway Stn,1,   0  9,952934
0,SU,110477769,Englewood Station,1,   0  5,952916
0,SU,110477770,Highlands Ranch,1,   0  5,952922
0,SU,110477771,Englewood Station,1,   0 12,952916
0,SU,110477772,Englewood Station,1,   0  7,952916
0,SU,110477773,Highlands Ranch,1,   0  3,952922
0,SU,110477774,Highlands Ranch,1,   0  3,952922
0,SU,110477775,Highlands Ranch,1,   0  3,952920
0,SU,110477776,Highlands Ranch,1,   0  6,952922
0,SU,110477777,Englewood Station,1,   0 10,952916
0,SU,110477778,Highlands Ranch,1,   0  2,952922
0,SU,110477779,Highlands Ranch,1,   0  4,952922
0,SU,110477780,Highlands Ranch,1,   0  5,952922
0,SU,110477781,Highlands Ranch,1,   0  9,952922
0,SU,110477782,Englewood Station,1,   0  8,952916
0,SU,110477783,Englewood Station,1,   0  3,952916
0,SU,110477784,Highlands Ranch,1,   0  8,952922
0,SU,110477785,Highlands Ranch,1,   0  9,952922
0,SU,110477786,Highlands Ranch,1,   0  8,952922
0,SU,110477787,Highlands Ranch,1,   0 12,952922
0,SU,110477788,Highlands Ranch,1,   0  1,952922
0,SU,110477789,Highlands Ranch,1,   0  4,952922
0,SU,110477790,Highlands Ranch,1,   0  7,952922
0,SU,110477791,Englewood Station,1,   0  3,952916
0,WK,110477792,Union Station,0,   0  3,952893
0,WK,110477793,Union Station,0,   0 10,952899
0,WK,110477794,Union Station,0,   0  8,952899
0,WK,110477795,Union Station,0,   0 12,952899
0,WK,110477796,Union Station,0,   0  2,952904
0,WK,110477797,Union Station,0,   0 10,952899
0,WK,110477798,Union Station,0,   0  3,952893
0,WK,110477799,Union Station,0,   0 15,952899
0,WK,110477800,Union Station,0,   0 12,952899
0,WK,110477801,Union Station,0,   0 10,952899
0,WK,110477802,Union Station,0,   0  2,952893
0,WK,110477803,Union Station,0,   0  9,952897
0,WK,110477804,Union Station,0,   0  5,952897
0,WK,110477805,Union Station,0,   0 13,952897
0,WK,110477806,Union Station,0,   0  3,952899
0,WK,110477807,Union Station,0,   0  2,952893
0,WK,110477808,Union Station,0,   0  8,952898
0,WK,110477809,Union Station,0,   0  5,952897
0,WK,110477810,Union Station,0,   0  3,952893
0,WK,110477811,Union Station,0,   0  4,952893
0,WK,110477812,Union Station,0,   0 20,952899
0,WK,110477813,Union Station,0,   0 20,952897
0,WK,110477814,Union Station,0,   0 20,952897
0,WK,110477815,Union Station,0,   0  7,952899
0,WK,110477816,Union Station,0,   0 21,952899
0,WK,110477817,Union Station,0,   0 20,952897
0,WK,110477818,Union Station,0,   0 21,952897
0,WK,110477819,Union Station,0,   0  7,952893
0,WK,110477820,Union Station,0,   0  4,952893
0,WK,110477821,Union Station,0,   0  2,952893
0,WK,110477822,Union Station,0,   0  1,952893
0,WK,110477823,Union Station,0,   0  6,952893
0,WK,110477824,Union Station,0,   0 12,952893
0,WK,110477825,Union Station,0,   0  9,952899
0,WK,110477826,Union Station,0,   0 14,952897
0,WK,110477827,Union Station,0,   0 15,952899
0,WK,110477828,Union Station,0,   0  1,952897
0,WK,110477829,Union Station,0,   0  5,952893
0,WK,110477830,Union Station,0,   0 13,952893
0,WK,110477831,Union Station,0,   0  6,952897
0,WK,110477832,Union Station,0,   0  1,952899
0,WK,110477833,Union Station,0,   0  3,952893
0,WK,110477834,Union Station,0,   0 12,952894
0,WK,110477835,Union Station,0,   0 13,952897
0,WK,110477836,Union Station,0,   0  5,952897
0,WK,110477837,Union Station,0,   0  4,952899
0,WK,110477838,Union Station,0,   0  9,952893
0,WK,110477839,Union Station,0,   0 12,952893
0,WK,110477840,Union Station,0,   0 14,952893
0,WK,110477841,Union Station,0,   0  4,952893
0,WK,110477842,Union Station,0,   0  5,952899
0,WK,110477843,Union Station,0,   0  6,952893
0,WK,110477844,Union Station,0,   0  5,952900
0,WK,110477845,Union Station,0,   0  3,952894
0,WK,110477846,Union Station,0,   0  6,952899
0,WK,110477847,Union Station,0,   0  8,952899
0,WK,110477848,Union Station,0,   0 12,952899
0,WK,110477849,Union Station,0,   0 10,952893
0,WK,110477850,Union Station,0,  21 11,952911
0,WK,110477851,Union Station,0,   0  8,952896
0,WK,110477852,Union Station,0,   0  1,952894
0,WK,110477853,Union Station,0,   0 14,952898
0,WK,110477854,Union Station,0, 30L 60,952898
0,WK,110477855,Union Station,0,   0  7,952893
0,WK,110477856,Union Station,0,   0 15,952899
0,WK,110477857,Union Station,0,   0  2,952897
0,WK,110477858,Union Station,0,   0 13,952897
0,WK,110477859,Union Station,0,   0  8,952893
0,WK,110477860,Union Station,0,   0  4,952893
0,WK,110477861,Union Station,0,   0  2,952893
0,WK,110477862,Union Station,0,   0  1,952893
0,WK,110477863,Union Station,0,   0  2,952899
0,WK,110477864,Union Station,0,   0  1,952899
0,WK,110477865,Union Station,0,   0  3,952899
0,WK,110477866,Union Station,0,   0  4,952897
0,WK,110477867,Downtown,0,  48 18,952903
0,WK,110477868,Union Station,0,   0 13,952897
0,WK,110477869,Union Station,0,   0 15,952893
0,WK,110477870,Union Station,0,   0  5,952897
0,WK,110477871,Union Station,0,   0 12,952897
0,WK,110477872,Union Station,0,   0 20,952897
0,WK,110477873,Union Station,0,   0  5,952897
0,WK,110477874,Union Station,0,   0 13,952898
0,WK,110477875,Union Station,0,   0 23,952894
0,WK,110477876,Union Station,0,   0  9,952897
0,WK,110477877,Union Station,0,   0  2,952893
0,WK,110477878,Union Station,0,   0 10,952900
0,WK,110477879,Union Station,0,   0  5,952897
0,WK,110477880,Union Station,0,   0 14,952899
0,WK,110477881,Union Station,0,   0  6,952893
0,WK,110477882,Union Station,0,   0  7,952897
0,WK,110477883,Union Station,0,   0  9,952900
0,WK,110477884,Union Station,0,   0  5,952897
0,WK,110477885,Union Station,0,   0 13,952897
0,WK,110477886,Union Station,0,   0  9,952897
0,WK,110477887,Union Station,0,   0  7,952899
0,WK,110477888,Union Station,0,   0 12,952893
0,WK,110477889,Union Station,0,   0 20,952893
0,WK,110477890,Union Station,0,   0  3,952897
0,WK,110477891,Union Station,0,   0  1,952893
0,WK,110477892,Union Station,0,   0  8,952899
0,WK,110477893,Union Station,0,   0  9,952899
0,WK,110477894,Union Station,0,   0 10,952896
0,WK,110477895,Union Station,0,   0 21,952893
0,WK,110477896,Union Station,0,   0 13,952897
0,WK,110477897,Union Station,0,   0 20,952897
0,WK,110477898,Union Station,0,   0  5,952897
0,WK,110477899,Union Station,0,   0 13,952897
0,WK,110477900,Union Station,0,   0 14,952893
0,WK,110477901,Union Station,0,   0  1,952897
0,WK,110477902,Union Station,0,   0  5,952899
0,WK,110477903,Union Station,0,   0 15,952899
0,WK,110477904,Union Station,0,   0 13,952899
0,WK,110477905,Broadway Stn,1,   0  7,952934
0,WK,110477906,Broadway Stn,1,   0 20,952934
0,WK,110477907,Broadway Stn,1,   0 13,952935
0,WK,110477908,Evans,1,   0 20,952926
0,WK,110477909,Highlands Ranch,1,   0  4,952922
0,WK,110477910,Highlands Ranch,1,   0 10,952922
0,WK,110477911,Highlands Ranch,1,   0  8,952922
0,WK,110477912,Highlands Ranch,1,   0  9,952922
0,WK,110477913,Highlands Ranch,1,   0  1,952922
0,WK,110477914,Highlands Ranch,1,   0 12,952922
0,WK,110477915,Highlands Ranch,1,   0 23,952922
0,WK,110477916,Highlands Ranch,1,   0  3,952922
0,WK,110477917,Broadway Stn,1,   0  3,952934
0,WK,110477918,Englewood Station,1,   0  5,952916
0,WK,110477919,Highlands Ranch,1,   0  4,952923
0,WK,110477920,Highlands Ranch,1,   0  2,952923
0,WK,110477921,Englewood Station,1,   0  7,952916
0,WK,110477922,Englewood Station,1,   0  3,952916
0,WK,110477923,Englewood Station,1,   0  6,952916
0,WK,110477924,Englewood Station,1,   0 15,952916
0,WK,110477925,Broadway Stn,1,   0 21,952934
0,WK,110477926,Broadway Stn,1,   0 13,952934
0,WK,110477927,Englewood Station,1,   0 15,952917
0,WK,110477928,Highlands Ranch,1,   0  3,952922
0,WK,110477929,Broadway Stn,1,   0 13,952935
0,WK,110477930,Broadway Stn,1,   0 20,952934
0,WK,110477931,Broadway Stn,1,   0 13,952935
0,WK,110477932,Littleton Blvd,1,   0  4,952913
0,WK,110477933,Highlands Ranch,1,   0  1,952922
0,WK,110477934,Highlands Ranch,1,   0 12,952922
0,WK,110477935,Highlands Ranch,1,   0 21,952922
0,WK,110477936,Highlands Ranch,1,   0  3,952922
0,WK,110477937,Highlands Ranch,1,   0  6,952922
0,WK,110477938,Broadway Stn,1,   0  5,952934
0,WK,110477939,Highlands Ranch,1,   0  4,952922
0,WK,110477940,Highlands Ranch,1,   0  1,952923
0,WK,110477941,Highlands Ranch,1,   0  3,952923
0,WK,110477942,Highlands Ranch,1,   0  6,952923
0,WK,110477943,Evans,1,   0 15,952926
0,WK,110477944,Highlands Ranch,1,   0 20,952923
0,WK,110477945,Broadway Stn,1,   0  1,952934
0,WK,110477946,Englewood Station,1,   0  2,952916
0,WK,110477947,Broadway Stn,1,   0  5,952935
0,WK,110477948,Broadway Stn,1,   0  9,952935
0,WK,110477949,Englewood Station,1,   0  2,952916
0,WK,110477950,Broadway Stn,1,   0  1,952935
0,WK,110477951,Broadway Stn,1,   0  5,952935
0,WK,110477952,Highlands Ranch,1,   0  2,952923
0,WK,110477953,Highlands Ranch,1,   0  1,952923
0,WK,110477954,Highlands Ranch,1,   0 14,952923
0,WK,110477955,Broadway Stn,1,   0  6,952935
0,WK,110477956,Highlands Ranch,1,   0  7,952923
0,WK,110477957,Highlands Ranch,1,   0  3,952923
0,WK,110477958,Highlands Ranch,1,   0  6,952923
0,WK,110477959,Highlands Ranch,1,   0  2,952922
0,WK,110477960,Broadway Stn,1,   0  7,952934
0,WK,110477961,Englewood Station,1,   0  4,952916
0,WK,110477962,Broadway Stn,1,   0 13,952934
0,WK,110477963,Englewood Station,1,   0 13,952916
0,WK,110477964,Englewood Station,1,   0  9,952917
0,WK,110477965,Englewood Station,1,   0 10,952917
0,WK,110477966,Broadway Stn,1,   0 12,952934
0,WK,110477967,Highlands Ranch,1,   0 20,952922
0,WK,110477968,Broadway Stn,1,   0  5,952934
0,WK,110477969,Broadway Stn,1,   0  8,952934
0,WK,110477970,Broadway Stn,1,   0 14,952934
0,WK,110477971,Broadway Stn,1,   0  4,952935
0,WK,110477972,Englewood Station,1,   0 21,952916
0,WK,110477973,Highlands Ranch,1,   0 14,952923
0,WK,110477974,Broadway Stn,1,   0 13,952934
0,WK,110477975,Englewood Station,1,   0  8,952917
0,WK,110477976,Englewood Station,1,   0 15,952917
0,WK,110477977,Broadway Stn,1,   0 13,952934
0,WK,110477978,Highlands Ranch,1,   0  7,952923
0,WK,110477979,Englewood Station,1,   0  5,952916
0,WK,110477980,Englewood Station,1,   0 15,952917
0,WK,110477981,Highlands Ranch,1,   0 12,952922
0,WK,110477982,Englewood Station,1,   0 20,952916
0,WK,110477983,Englewood Station,1,   0  8,952917
0,WK,110477984,Littleton Blvd,1,   0 21,952913
0,WK,110477985,Broadway Stn,1,   0 20,952934
0,WK,110477986,Broadway Stn,1,   0 13,952935
0,WK,110477987,Highlands Ranch,1,   0 15,952922
0,WK,110477988,Englewood Station,1,   0  9,952916
0,WK,110477989,Highlands Ranch,1,   0  5,952922
0,WK,110477990,Highlands Ranch,1,   0 13,952922
0,WK,110477991,Englewood Station,1,   0 14,952916
0,WK,110477992,Highlands Ranch,1,   0  2,952922
0,WK,110477993,Englewood Station,1,   0 10,952917
0,WK,110477994,Englewood Station,1,   0  8,952917
0,WK,110477995,Englewood Station,1,   0  9,952917
0,WK,110477996,Englewood Station,1,   0 10,952917
0,WK,110477997,Englewood Station,1,   0 12,952917
0,WK,110477998,Englewood Station,1,   0 12,952917
0,WK,110477999,Englewood Station,1,   0  5,952930
0,WK,110478000,Broadway Stn,1,   0  9,952935
0,WK,110478001,Broadway Stn,1,   0  5,952935
0,WK,110478002,Broadway Stn,1,   0  9,952935
0,WK,110478003,Highlands Ranch,1,   0 12,952923
0,WK,110478004,Englewood Station,1,   0  1,952930
0,WK,110478005,Englewood Station,1,   0 12,952917
0,WK,110478006,Broadway Stn,1,   0  5,952934
0,WK,110478007,Broadway Stn,1,   0  2,952934
0,WK,110478008,Broadway Stn,1,   0  5,952934
0,WK,110478009,Broadway Stn,1,   0 14,952934
0,WK,110478010,Englewood Station,1,   0 10,952916
0,WK,110478011,Englewood Station,1,   0  1,952916
0,WK,110478012,Highlands Ranch,1,   0  6,952922
0,WK,110478013,Broadway Stn,1,   0  5,952935
0,WK,110478014,Highlands Ranch,1,   0  4,952928
0,WK,110478015,Highlands Ranch,1,   0  2,952928
0,WK,110478016,Evans,1,   0 20,952926
0L,WK,110478017,Civic Center,0,  0L 54,952937
0L,WK,110478018,Civic Center,0,  0L 40,952937
0L,WK,110478019,Colfax via Lincoln,0,  0L 73,952944
0L,WK,110478020,Civic Center,0,  0L 59,952937
0L,WK,110478021,Civic Center,0,  0L 59,952938
0L,WK,110478022,Civic Center,0,  0L 66,952938
0L,WK,110478023,Civic Center,0,  0L 42,952938
0L,WK,110478024,Civic Center,0,  0L 56,952938
0L,WK,110478025,Civic Center,0,  0L 63,952937
0L,WK,110478026,Civic Center,0,  0L 64,952938
0L,WK,110478027,Civic Center,0,  0L 42,952938
0L,WK,110478028,Civic Center,0,  0L 54,952938
0L,WK,110478029,Civic Center,0,  0L 64,952938
0L,WK,110478030,Civic Center,0,  0L 63,952938
0L,WK,110478031,Civic Center,0,  0L 65,952938
0L,WK,110478032,Civic Center,0,  0L 58,952938
0L,WK,110478033,Civic Center,0,  0L 42,952938
0L,WK,110478034,Civic Center,0,  0L 44,952936
0L,WK,110478035,Civic Center,0,  0L 58,952938
0L,WK,110478036,Civic Center,0,  0L 64,952938
0L,WK,110478037,Civic Center,0,  0L 66,952936
0L,WK,110478038,Civic Center,0,  0L 42,952936
0L,WK,110478039,Colfax via Lincoln,0,  0L 93,952941
0L,WK,110478040,Colfax via Lincoln,0,  0L 91,952941
0L,WK,110478041,Civic Center,0,  0L 44,952938
